TRACTCE,GEOID,FIPS,POPULATION,MEDIAN_NDVI_2019,MEDIAN_NDVI_2020,MEDIAN_NDVI_2021,MEDIAN_NDVI_2022,MEDIAN_NDVI_2023,MEDIAN_NDVI_2024,MEAN_NDVI_2019,MEAN_NDVI_2020,MEAN_NDVI_2021,MEAN_NDVI_2022,MEAN_NDVI_2023,MEAN_NDVI_2024
310602,1400000US06037310602,6037310602,3042,0.275489162,0.2746342756,0.2675562828,0.2770678519,0.2613499422,0.2927705271,0.2823668492,0.2739888861,0.2769945484,0.2932253469,0.2773169758,0.3028878422
552601,1400000US06037552601,6037552601,5162,0.2208968674,0.2170334657,0.1974531485,0.2019178466,0.2090412822,0.2209867194,0.2331013686,0.2306690655,0.2133770885,0.2101730268,0.215397359,0.2280184062
800504,1400000US06037800504,6037800504,2247,0.6369912291,0.5977608508,0.4491663384,0.5586533783,0.636775886,0.6486724117,0.4561801564,0.4512449788,0.3582100527,0.4296016962,0.3915663667,0.4430966176
800334,1400000US06037800334,6037800334,3774,0.5138615833,0.5373881492,0.3301980821,0.4745294176,0.4980533104,0.5292794302,0.485887252,0.4953900895,0.3451331924,0.4501859493,0.4233442784,0.4732898034
533401,1400000US06037533401,6037533401,4684,0.2251650806,0.1980160395,0.2008724227,0.2126989779,0.197462075,0.216706849,0.2221884781,0.1986435302,0.2095887154,0.2119330817,0.1769865257,0.2185221287
301902,1400000US06037301902,6037301902,3286,0.227935439,0.2357797088,0.2207173103,0.2325086953,0.2290934457,0.2440805982,0.2424741116,0.2397241095,0.2324085019,0.2388435629,0.2276122909,0.2497944514
541100,1400000US06037541100,6037541100,3773,0.1856671336,0.1701901098,0.1575618827,0.1579651726,0.1702772898,0.1655894946,0.217453916,0.1879235746,0.1805027965,0.1819381,0.2039152153,0.19104067
535102,1400000US06037535102,6037535102,4521,0.193827873,0.181526414,0.1775408772,0.1891341516,0.1818900664,0.1892126339,0.2076264087,0.1908238456,0.18791323,0.1991781924,0.1981745024,0.2082099397
620521,1400000US06037620521,6037620521,4305,0.1930036091,0.1781061426,0.1776487743,0.1858082223,0.1781167838,0.1856481401,0.2104423464,0.1969306799,0.1971372061,0.1990766793,0.1973796373,0.2038199714
501501,1400000US06037501501,6037501501,2468,0.6426248915,0.6114158572,0.4940929978,0.5722680176,0.6815338032,0.583840069,0.5656924993,0.5720204674,0.4796543949,0.5285821062,0.5936465361,0.5222449613
543603,1400000US06037543603,6037543603,4087,0.1738932824,0.1657200313,0.1662198371,0.1658562727,0.1702928271,0.1739537711,0.1833653168,0.1732110367,0.1732649587,0.1789368016,0.1882025643,0.1851066598
221710,1400000US06037221710,6037221710,2703,0.1775841247,0.1856610775,0.1738590162,0.1742117339,0.1732807681,0.178314282,0.1986682316,0.2014694847,0.1915333876,0.1930556151,0.1954487629,0.194223163
531800,1400000US06037531800,6037531800,4735,0.1774155053,0.1736140621,0.1626531424,0.1701822341,0.1660783769,0.1740944713,0.2085588493,0.2020981712,0.1910397861,0.1817066804,0.1984678133,0.1997577996
405301,1400000US06037405301,6037405301,3651,0.2047022108,0.2086286371,0.2049833657,0.2055286861,0.2089182363,0.2130263538,0.2086535071,0.212616707,0.2034963405,0.2118838624,0.2064362255,0.215772892
135204,1400000US06037135204,6037135204,4726,0.294754622,0.2948906229,0.2754671134,0.2911232013,0.2635272975,0.2911540796,0.2996236205,0.2906310805,0.281335308,0.3014451592,0.2509259486,0.2865463061
135201,1400000US06037135201,6037135201,2571,0.287139741,0.29475822,0.2717561878,0.2908506852,0.2714304791,0.282847296,0.2888172275,0.2884605335,0.2695228774,0.2916208212,0.2722505262,0.2784569521
203500,1400000US06037203500,6037203500,2732,0.08791821469,0.0722547823,0.07615625933,0.07610938913,0.08038993566,0.06824935089,0.1424946658,0.126814402,0.1268779294,0.1286055605,0.1376840685,0.1321274253
403802,1400000US06037403802,6037403802,5860,0.2246817821,0.2290137179,0.2130898976,0.2087425993,0.2125251176,0.2169112647,0.2315172829,0.2336024582,0.2205941645,0.2182120404,0.2230356745,0.2254638835
920049,1400000US06037920049,6037920049,6358,0.5215433973,0.4433094667,0.2791894862,0.3535139182,0.5586310982,0.5019367507,0.4754795085,0.4333656347,0.2871955932,0.3577902236,0.5188833479,0.4828297078
531301,1400000US06037531301,6037531301,5475,0.1620279569,0.1503620988,0.1504855433,0.1504080209,0.1427062119,0.1580545728,0.2085506532,0.201936033,0.1926381829,0.1870862532,0.1977721852,0.203701885
241001,1400000US06037241001,6037241001,4514,0.1932437355,0.1861795648,0.1774677942,0.1773459317,0.1854716625,0.1857363964,0.2138435075,0.2013624001,0.1903975257,0.1935749825,0.2099156394,0.203702656
501400,1400000US06037501400,6037501400,4017,0.2164659689,0.2205427591,0.2086264253,0.2048503992,0.2050311486,0.2206838807,0.2339041859,0.2364724393,0.2298905458,0.2299509224,0.2286889056,0.2328583535
555002,1400000US06037555002,6037555002,3557,0.2406529566,0.2363632946,0.2245373245,0.2208399872,0.2249244359,0.2326482114,0.2605892681,0.2572178649,0.2467688077,0.2422611837,0.2254413739,0.246239705
920118,1400000US06037920118,6037920118,5849,0.3027465713,0.3143816353,0.2637648757,0.2952295652,0.3141972328,0.3220533119,0.3391209495,0.3432786793,0.2932396426,0.3185488156,0.3567865787,0.3633375536
500800,1400000US06037500800,6037500800,5243,0.2540263668,0.2711624884,0.2594277811,0.2714749589,0.2462095864,0.2540183979,0.2234463809,0.2953961689,0.2724732834,0.2827356705,0.2249039961,0.1917620873
190202,1400000US06037190202,6037190202,3682,0.09907732413,0.08801152402,0.1002003418,0.1112062493,0.09130410478,0.09216039178,0.140570346,0.1287402736,0.1350540607,0.1457870355,0.1309502154,0.1351340946
297120,1400000US06037297120,6037297120,3407,0.1503116719,0.134643128,0.1305336446,0.1381091803,0.1468671388,0.1464915744,0.174595166,0.1571883852,0.1482899648,0.1655973803,0.1700373031,0.1695774194
208710,1400000US06037208710,6037208710,4087,0.1224546308,0.1036849405,0.1186061025,0.1189050533,0.1078059791,0.112001261,0.1694014021,0.1537942719,0.167154106,0.1742205213,0.1636170734,0.1705036828
275102,1400000US06037275102,6037275102,3784,0.2562331686,0.2632659186,0.2407538729,0.2597271502,0.2607923347,0.2760158107,0.2689302906,0.2737331901,0.2523492445,0.2672744277,0.2648845314,0.2888259124
137000,1400000US06037137000,6037137000,4696,0.3574051349,0.3655537541,0.3418536602,0.3534608313,0.3264468319,0.3498537531,0.3689175629,0.36630638,0.3491592099,0.3689399785,0.3362028447,0.3410135652
600703,1400000US06037600703,6037600703,2294,0.1974227488,0.1890131492,0.1935361375,0.197154268,0.1941540308,0.2012096494,0.2131959968,0.2006259283,0.2063482324,0.2177096723,0.2123355679,0.2152424484
541801,1400000US06037541801,6037541801,5336,0.2560105808,0.2359256414,0.2249217646,0.2246154209,0.2287014906,0.2400056052,0.2611069281,0.2318194235,0.2365153384,0.2382574666,0.2408018226,0.2342079963
535802,1400000US06037535802,6037535802,6423,0.2443117098,0.2242676539,0.224663469,0.2358254627,0.2361780512,0.2440568714,0.256287933,0.2327865343,0.2383772776,0.2454264361,0.2472924068,0.2586035333
119003,1400000US06037119003,6037119003,3937,0.2200509949,0.2205740429,0.2013378849,0.2123548388,0.2131473892,0.2241458038,0.2223372227,0.221986131,0.2041349665,0.217960122,0.2177590937,0.2290480902
262400,1400000US06037262400,6037262400,3218,0.6699561167,0.6737579752,0.6034523758,0.6738300398,0.6933134214,0.7285266688,0.6275651878,0.599892395,0.5783299133,0.6259294672,0.6157867777,0.6559701597
540600,1400000US06037540600,6037540600,4387,0.2360005391,0.2168128237,0.2009739499,0.2046042568,0.2085508992,0.2207447465,0.2563709415,0.2200381999,0.2225068397,0.2255378253,0.2356140032,0.2436531475
278001,1400000US06037278001,6037278001,2655,0.3185537228,0.3104526193,0.2868822061,0.279375253,0.3107675804,0.3301937066,0.3676455808,0.3577816468,0.3413775276,0.3294027986,0.3666777044,0.374759028
574800,1400000US06037574800,6037574800,3004,0.3487394912,0.3263956376,0.3222765401,0.3382793049,0.3267055353,0.3532347885,0.3480222722,0.3133326653,0.3271051371,0.3434261071,0.3056083108,0.3347616927
481401,1400000US06037481401,6037481401,5537,0.2243484788,0.208825348,0.2167395096,0.2245684608,0.2241152526,0.2246911607,0.2387777802,0.2224778529,0.2275436446,0.2339853113,0.2159749421,0.2384949543
123301,1400000US06037123301,6037123301,4697,0.1468586639,0.1539048297,0.1385194809,0.1543916386,0.1501540395,0.15822929,0.2051920873,0.2071130622,0.1874297528,0.1937053877,0.2008906325,0.213399167
224010,1400000US06037224010,6037224010,3579,0.04481876516,0.03685826882,0.04462914103,0.04887177033,0.044831286,0.03697282834,0.07759946513,0.06916443411,0.07610543807,0.08098074188,0.07743434227,0.08004945968
551802,1400000US06037551802,6037551802,4150,0.2675934553,0.2360983433,0.244147107,0.247799214,0.2559754045,0.2636081244,0.2624405146,0.2207313812,0.2411043252,0.2463533876,0.2426684892,0.2535902983
208402,1400000US06037208402,6037208402,3140,0.162314392,0.1411702223,0.1385523413,0.1548366668,0.1548875421,0.1510308629,0.193408667,0.174895509,0.1731838695,0.1783098738,0.1878500747,0.18678063
920314,1400000US06037920314,6037920314,3113,0.4728500825,0.4182749162,0.269576077,0.3789732947,0.5508260206,0.5040891489,0.4040809532,0.3879691138,0.2706609023,0.3429664817,0.4659093453,0.4397808191
541500,1400000US06037541500,6037541500,5599,0.2056063768,0.1894694538,0.1817261988,0.192966779,0.1894744026,0.1973843766,0.2185840736,0.1840836147,0.1980575274,0.2073386781,0.2073343533,0.2160422526
133102,1400000US06037133102,6037133102,3460,0.2713623419,0.2791473495,0.2522478298,0.2632142723,0.2516292448,0.2671247495,0.2792197423,0.2878273386,0.2598577621,0.2806205182,0.2668856645,0.2794150673
481604,1400000US06037481604,6037481604,3887,0.2486360028,0.2326262404,0.240293558,0.2437234553,0.2435581041,0.248349317,0.2526891004,0.2183895851,0.239492822,0.256688638,0.2273552268,0.2461898446
500204,1400000US06037500204,6037500204,2312,0.5723811749,0.6034997914,0.5019584228,0.5292239386,0.6189875881,0.6116171173,0.546698271,0.5713602629,0.497730571,0.5144371566,0.574283295,0.5677321559
265304,1400000US06037265304,6037265304,3840,0.173626138,0.1700460762,0.1740158647,0.185517393,0.1686569772,0.1613929048,0.1935437771,0.1929369331,0.1960904807,0.194400629,0.1734603426,0.1860659022
189501,1400000US06037189501,6037189501,2165,0.3574723011,0.353418389,0.3266634941,0.3298454285,0.3179048222,0.3490451053,0.3570782213,0.3478157728,0.3224463968,0.3347097648,0.3214708457,0.3422652361
406601,1400000US06037406601,6037406601,5326,0.3220999156,0.3303110211,0.3065373693,0.3103836293,0.3185082455,0.3299087673,0.337961159,0.3442047718,0.3216142306,0.3256760521,0.3346572727,0.3441668382
533902,1400000US06037533902,6037533902,3790,0.2134434608,0.2014617851,0.1969993278,0.2051119536,0.2049664136,0.2199862494,0.2434275365,0.2316096622,0.2330343975,0.2340904862,0.2425800595,0.2628944047
920035,1400000US06037920035,6037920035,7852,0.2518407259,0.263920921,0.244394744,0.2517344282,0.2522558705,0.2636093097,0.2807745666,0.2820534173,0.2519732066,0.2709835932,0.2903259877,0.2950783202
262501,1400000US06037262501,6037262501,3722,0.4513479646,0.4472234442,0.4203606566,0.435246076,0.4201027407,0.4474787193,0.4696814371,0.4610960584,0.4330198554,0.4488428081,0.3932597193,0.4419578606
113232,1400000US06037113232,6037113232,4473,0.3456778501,0.3655057489,0.3184135564,0.3414320922,0.3340691168,0.3572012595,0.3657272352,0.3758059181,0.3314237512,0.3540013508,0.3539704275,0.373298631
183101,1400000US06037183101,6037183101,3707,0.2864609405,0.2988695204,0.2745484072,0.290925043,0.294661484,0.3187996357,0.3287908511,0.3288459028,0.3069794709,0.3178674238,0.3341506331,0.3447321501
127220,1400000US06037127220,6037127220,4821,0.2248106271,0.2290319985,0.2164789887,0.2331193219,0.2127442569,0.2354616582,0.236251226,0.2305297039,0.2312528592,0.2358224187,0.2268650784,0.2458004421
276601,1400000US06037276601,6037276601,4155,0.3554140554,0.3493993428,0.3146167732,0.3395011489,0.3398530538,0.363073218,0.3676148634,0.3577103772,0.330193933,0.352315841,0.3408645776,0.3686818421
408705,1400000US06037408705,6037408705,5281,0.2594997818,0.2635362645,0.2438784111,0.2522489868,0.263965989,0.2638099827,0.2915093373,0.2942015697,0.2678446614,0.2683221958,0.2943166067,0.2901543346
500202,1400000US06037500202,6037500202,5156,0.5175789631,0.5019437338,0.4473727296,0.4744339037,0.5096075275,0.5134431484,0.4902141159,0.4793440055,0.4457549304,0.4625904509,0.4584503874,0.4676668762
302302,1400000US06037302302,6037302302,5568,0.1379690176,0.1348613869,0.1304428699,0.1466471839,0.1462453618,0.1618840478,0.1737655047,0.1761729903,0.1704061064,0.17964577,0.1818583845,0.1989757009
573601,1400000US06037573601,6037573601,6378,0.2773939308,0.271544359,0.2537299572,0.2695168554,0.2540501842,0.2777201523,0.2991158441,0.2840462542,0.2703582663,0.294491441,0.2557611004,0.2802797853
295103,1400000US06037295103,6037295103,4922,0.2050077885,0.1934045794,0.1891749155,0.193043866,0.183899237,0.1932688096,0.247081877,0.2306732237,0.2296351992,0.2379897938,0.2341769018,0.2337541813
113323,1400000US06037113323,6037113323,3892,0.1419480069,0.1342669002,0.1347546048,0.1428012046,0.1384622025,0.1355743535,0.1909259091,0.1871669338,0.1851525764,0.1892905618,0.1883302004,0.193700215
910808,1400000US06037910808,6037910808,3445,0.4785672598,0.3378940865,0.2597190533,0.2871682528,0.4960283961,0.462767999,0.4298490825,0.3619179795,0.2640937799,0.3065340962,0.464378419,0.4364795198
194200,1400000US06037194200,6037194200,3637,0.5295860281,0.5253175983,0.4704433577,0.4977860646,0.4980394542,0.5491341174,0.5036316868,0.4827282632,0.4597289069,0.4900143851,0.4399567557,0.518547674
576700,1400000US06037576700,6037576700,4103,-0.4970918734,-0.1543498331,-0.1993221272,-0.1679423219,-0.2307792059,-0.4020773502,-0.2669522661,-0.0513736356,-0.1302675324,-0.1049643158,-0.1633741174,-0.2383383365
901011,1400000US06037901011,6037901011,5310,0.1973046565,0.2049293868,0.1544154631,0.1815050316,0.1742095328,0.2052640216,0.2228612154,0.2210044142,0.1737891249,0.1952013095,0.2090700137,0.2445005467
190201,1400000US06037190201,6037190201,2763,0.08396716572,0.07999286425,0.08393586603,0.08092216757,0.08007126302,0.08048341672,0.1207296276,0.1132931474,0.1148730511,0.1247403542,0.1092928544,0.1157177739
294520,1400000US06037294520,6037294520,3479,0.2014223046,0.1970806782,0.1772967404,0.1818911609,0.1848761014,0.1975076844,0.2118072522,0.2101045498,0.1944787372,0.1976411002,0.1998545771,0.2146234298
401002,1400000US06037401002,6037401002,4152,0.3302171044,0.3343620993,0.3141255097,0.3223905415,0.3263464833,0.3374869243,0.333925861,0.3410659684,0.326610346,0.3322574608,0.3306184738,0.3394125357
242201,1400000US06037242201,6037242201,3892,0.2202852401,0.1973637875,0.1931028352,0.2012157196,0.2009889331,0.2102045949,0.2328927518,0.2129617851,0.2010111463,0.2144903317,0.2165589472,0.2138250179
554001,1400000US06037554001,6037554001,4330,0.2600231479,0.2523761014,0.23600742,0.2439489155,0.2403695159,0.2485396161,0.2628704123,0.236418204,0.2426544775,0.2432186449,0.2313607364,0.2484313526
190401,1400000US06037190401,6037190401,2816,0.08427332789,0.09096357445,0.09538771305,0.09193690352,0.08462692642,0.08632004261,0.1475385543,0.1408538826,0.1408461072,0.1461054661,0.1410588642,0.1431107965
621204,1400000US06037621204,6037621204,3034,0.04277571068,0.03531747529,0.05071283907,0.0506554045,0.04285641739,0.04302546715,-0.02021345082,0.04209282746,0.02704054944,0.06729420345,-0.02670099263,-0.01446945605
651101,1400000US06037651101,6037651101,5119,0.1620542641,0.1542826317,0.1503625778,0.1580267045,0.1543175184,0.1583467814,0.2295035587,0.2052450294,0.1932070492,0.2067905771,0.2182611131,0.2219919415
143901,1400000US06037143901,6037143901,4280,0.5879450564,0.599540505,0.5020299858,0.5880271233,0.5993187826,0.6075673086,0.5249378509,0.5442939129,0.4797252904,0.5455250033,0.5345981293,0.5419146476
293304,1400000US06037293304,6037293304,4185,0.1854054593,0.1773167304,0.1700561579,0.173742536,0.1739448156,0.1776874202,0.1932679131,0.1811647406,0.1776603974,0.1829223724,0.1859159869,0.189308763
232500,1400000US06037232500,6037232500,5010,0.2363938093,0.2244880234,0.2132771222,0.2247536101,0.2248382419,0.2359392829,0.2434091345,0.2191674178,0.2201486942,0.2304511539,0.2366393486,0.2414888789
274202,1400000US06037274202,6037274202,4932,-0.09064042651,-0.05004271851,-0.04363425495,-0.01250220354,-0.1278881244,-0.1139093593,-0.14233119,-0.03735975327,-0.1063290736,-0.06983034862,-0.1752807215,-0.2051261608
119001,1400000US06037119001,6037119001,3983,0.2439256642,0.2521611886,0.236446609,0.2403439591,0.2361860007,0.2614374518,0.2586408422,0.257762722,0.2554701854,0.2640520401,0.2565157078,0.2826888096
143802,1400000US06037143802,6037143802,2263,0.3770601876,0.3844452287,0.3535432569,0.381020698,0.364934951,0.3961627632,0.3949604223,0.4032143852,0.3681650385,0.4023590142,0.3895851398,0.4104954355
187300,1400000US06037187300,6037187300,3449,0.3185014325,0.3219838579,0.2905495276,0.2987511165,0.3103251091,0.3262118562,0.3409969816,0.3213972676,0.3127141403,0.325318607,0.3330487437,0.3455246279
574902,1400000US06037574902,6037574902,5021,0.1936411956,0.173482646,0.1776062738,0.185890237,0.1699669374,0.1777626452,0.2083192571,0.1885597964,0.1915113457,0.20605636,0.1727296399,0.1841099459
115403,1400000US06037115403,6037115403,3429,0.2056834448,0.1976622271,0.1747669296,0.1968808834,0.1744446629,0.1851447877,0.2245462381,0.2207928958,0.1970427276,0.2159909065,0.2023688001,0.2002203526
273404,1400000US06037273404,6037273404,1546,0.09569404005,0.09543035375,0.09547787905,0.09608173048,0.09237703878,0.09493695936,0.1227050226,0.124849732,0.1238276664,0.1293909532,0.1201945706,0.1317587156
602700,1400000US06037602700,6037602700,3777,0.2204861876,0.2089699769,0.2013821237,0.2053986658,0.2202073171,0.2227362764,0.2951132129,0.2681097055,0.2634768186,0.2883720949,0.3080873478,0.2966629659
555202,1400000US06037555202,6037555202,3593,0.25175047,0.2441093649,0.2323768237,0.2361099052,0.2402247702,0.2600603318,0.2487490829,0.2362136322,0.2324937622,0.2348138769,0.2369424683,0.244332561
181500,1400000US06037181500,6037181500,3605,0.3186175512,0.3303326203,0.3067947708,0.3185989434,0.3217689409,0.3460246146,0.3469039851,0.354336737,0.3301142409,0.3492554654,0.3386915559,0.3753373118
920322,1400000US06037920322,6037920322,2958,0.256102177,0.2598740633,0.263615466,0.2718003985,0.2477994548,0.2518031541,0.2852963401,0.2951053366,0.2910415473,0.2923085734,0.2780500077,0.2825679742
301203,1400000US06037301203,6037301203,4375,0.2642811293,0.2638342248,0.2526439376,0.2558498465,0.2443161913,0.2711254228,0.2702622655,0.2648303501,0.2577793431,0.2533002667,0.2501409627,0.2801731679
297202,1400000US06037297202,6037297202,3561,0.2011582686,0.2014276477,0.1855622509,0.1894114002,0.1970342992,0.2006690301,0.2254206528,0.2179953255,0.2075074877,0.2182121801,0.2200274064,0.2210003365
572301,1400000US06037572301,6037572301,3800,0.2518210375,0.2437897509,0.2326667727,0.2289394819,0.2091429121,0.2246818344,0.328571825,0.2780912716,0.270988913,0.2609127326,0.231126946,0.2510011897
224200,1400000US06037224200,6037224200,2526,0.1189284494,0.1078665881,0.1160256565,0.1108148367,0.1105528623,0.1115012548,0.1528774978,0.1433481606,0.1402423341,0.1472448153,0.1416694053,0.1497667038
403402,1400000US06037403402,6037403402,3619,0.2165147895,0.2167340693,0.2052649921,0.2089824119,0.2128695466,0.2285255902,0.2345648838,0.234390021,0.2192379658,0.2278568385,0.2300314195,0.2467649215
543321,1400000US06037543321,6037543321,5923,0.1931798108,0.1697600517,0.1774990291,0.1832277646,0.183681849,0.1994088518,0.2372003364,0.208897433,0.2166718884,0.2291652459,0.2276585811,0.2383923901
408707,1400000US06037408707,6037408707,6456,0.3885907689,0.3884515762,0.365086722,0.3655875776,0.4006987482,0.4160142389,0.4114438291,0.4160552946,0.3849726285,0.3892681597,0.4366850476,0.4314260197
194500,1400000US06037194500,6037194500,2391,0.2599068706,0.2553819517,0.2439003812,0.2553136457,0.2365147784,0.2517720196,0.2564248751,0.252852238,0.2456630836,0.2571134896,0.2417750846,0.2589509796
601802,1400000US06037601802,6037601802,3815,0.1895528479,0.1856988263,0.1702579086,0.1693699699,0.181883578,0.1808721064,0.1984613824,0.1963763463,0.1867016134,0.1896247951,0.1972444312,0.1913952138
550602,1400000US06037550602,6037550602,4244,0.2906426484,0.2753855089,0.2792412363,0.2795411033,0.271656175,0.3027099375,0.293692713,0.2718395066,0.2848905957,0.2796864299,0.2662879154,0.2831344632
404806,1400000US06037404806,6037404806,5877,0.1858484937,0.1857387703,0.1779522123,0.1776173325,0.1819580003,0.1934416751,0.2083838985,0.2086076177,0.1982898622,0.2070360389,0.2037458955,0.219660711
234902,1400000US06037234902,6037234902,4407,0.1581829488,0.1508103231,0.1466327491,0.1426314751,0.1463806398,0.1500935813,0.172578978,0.1700748341,0.1597448085,0.1633959043,0.1687296143,0.1725357213
575902,1400000US06037575902,6037575902,6381,0.0845771159,0.07217160947,0.081090066,0.08772678375,0.07659584889,0.07624260104,0.1150344206,0.1038213721,0.1071742922,0.1192557184,0.09416877009,0.1083821707
189703,1400000US06037189703,6037189703,2280,0.6213373272,0.5511052491,0.4569740373,0.5430895183,0.6134057719,0.6451248906,0.5056836961,0.4730236726,0.4037799707,0.4634814557,0.4841933957,0.5190806796
181600,1400000US06037181600,6037181600,4214,0.365362896,0.3729424666,0.3449274977,0.3535798566,0.3609194989,0.3961399046,0.390309586,0.3906415251,0.3563990821,0.3819005964,0.3857048168,0.4103041482
980028,1400000US06037980028,6037980028,11,0.0506784086,0.04291583314,0.04304598987,0.05066499937,0.04306610999,0.03526600631,0.07330755169,0.09288955681,0.05981515824,0.07635506698,0.08184123597,0.04906786328
201700,1400000US06037201700,6037201700,4929,0.2281327248,0.2133000634,0.2049474593,0.2204398162,0.2362551816,0.2403132471,0.280733449,0.2439501175,0.2435114633,0.2583670008,0.2882506159,0.292792205
603102,1400000US06037603102,6037603102,3977,0.1776848091,0.1586084606,0.1661646109,0.1666282148,0.1664595763,0.1733950135,0.2154421527,0.1810731793,0.2051235093,0.208552352,0.2071983081,0.2136834903
265204,1400000US06037265204,6037265204,1170,0.09145873997,0.08395941554,0.08777337624,0.09095181713,0.08523662487,0.08772409002,0.1289834304,0.1202356703,0.1223762105,0.1272580421,0.1159823707,0.1192173158
481404,1400000US06037481404,6037481404,3915,0.2401549986,0.2208951352,0.221041229,0.2363590252,0.2321551611,0.2440044074,0.245004574,0.2134633558,0.2279115529,0.241825179,0.2233858256,0.2428278276
195202,1400000US06037195202,6037195202,3188,0.3498274674,0.3494920754,0.3418290996,0.3492964538,0.3503643204,0.3729153863,0.3578720338,0.3513391168,0.3416426943,0.356008567,0.3630834225,0.3811375401
296220,1400000US06037296220,6037296220,4576,0.1426926396,0.1271043359,0.1235372957,0.1230183182,0.1194780236,0.1317732226,0.1664501104,0.1537548652,0.1542869932,0.1578282774,0.1537786964,0.1707114082
403721,1400000US06037403721,6037403721,5460,0.2091493954,0.2129525848,0.2055241883,0.2052090324,0.2054155357,0.2129949719,0.2099388668,0.2130027793,0.2077203803,0.2051476651,0.2055074288,0.2140986747
577700,1400000US06037577700,6037577700,4608,0.2753607677,0.2673753115,0.2633546068,0.2672976242,0.2521364111,0.2713226217,0.2950413928,0.2726308042,0.2833540778,0.290231371,0.2441745596,0.2806579605
481606,1400000US06037481606,6037481606,4773,0.2249193378,0.2169205864,0.2092290218,0.2202256975,0.2170020388,0.2250074465,0.2306756047,0.2072325298,0.217759797,0.2239880712,0.2043855882,0.2289293197
532302,1400000US06037532302,6037532302,4389,0.06430474161,0.05269385111,0.06425386477,0.06441332437,0.06050596476,0.05252991861,0.1211955867,0.1054178168,0.1106510457,0.1092980192,0.112669334,0.1146590975
186201,1400000US06037186201,6037186201,3117,0.251611197,0.2595349696,0.2399453343,0.2597430974,0.2595938345,0.2830743922,0.2953114702,0.2966700322,0.2771955371,0.29861755,0.3006245672,0.3012799717
603702,1400000US06037603702,6037603702,4997,0.3007313577,0.2834911824,0.2750395211,0.2869725235,0.298940094,0.3166113682,0.3691579269,0.3505791036,0.3471712841,0.3544523379,0.3668271487,0.3821860617
403403,1400000US06037403403,6037403403,4687,0.3809890235,0.3845418081,0.3417428622,0.3300536239,0.3497196444,0.3538704565,0.4100194668,0.4021877421,0.3535234898,0.3553294185,0.3834914572,0.3739406109
111201,1400000US06037111201,6037111201,3647,0.3536997764,0.3536242065,0.3177556365,0.3377071755,0.3416484529,0.3534746502,0.3699742963,0.3581147305,0.3280704946,0.3303204147,0.3550942679,0.3641398427
310705,1400000US06037310705,6037310705,2359,0.07247114911,0.06807458858,0.07630887335,0.0802682397,0.07252884323,0.07219127559,0.1032496868,0.09483093242,0.1037702218,0.114191637,0.105636304,0.1158409446
207308,1400000US06037207308,6037207308,1504,0.03469368077,0.02755067404,0.03603878431,0.03945868771,0.03806925307,0.02554544639,0.06554395131,0.0501057655,0.06602869702,0.06788854104,0.07539482807,0.06164556164
530202,1400000US06037530202,6037530202,3952,0.3339338843,0.3263927687,0.3063511954,0.3108629855,0.2597272766,0.310330472,0.4132051303,0.3904867469,0.3665857348,0.3584888872,0.2916553209,0.3521418649
910809,1400000US06037910809,6037910809,2303,0.4745910383,0.4591095407,0.3807682439,0.4433193038,0.5193045151,0.5215158895,0.4510858507,0.4592263638,0.3861040468,0.4411342173,0.4955219102,0.4959909024
408139,1400000US06037408139,6037408139,4223,0.2634434669,0.279310741,0.2481683255,0.2525438745,0.2594759344,0.2715329761,0.2672612121,0.2836467902,0.253502589,0.2626673519,0.2685316453,0.2773439354
122200,1400000US06037122200,6037122200,4008,0.1192075538,0.1148819221,0.1035250389,0.1075692486,0.1110821959,0.1154278565,0.1518708847,0.1461597584,0.1342009029,0.1437046037,0.1453551698,0.1527566087
404402,1400000US06037404402,6037404402,5047,0.1836858229,0.1834317456,0.1681128405,0.1754518864,0.1893814225,0.2070354044,0.2160736014,0.2122478954,0.1952614679,0.2059815615,0.2286254462,0.2356812684
207306,1400000US06037207306,6037207306,2212,0.0451512398,0.03712006347,0.04458061889,0.05240781197,0.05314533482,0.04461938845,0.08286471356,0.0640415396,0.08146155582,0.09504125607,0.08651425186,0.08255953553
543502,1400000US06037543502,6037543502,4449,0.2088985609,0.1969691774,0.1896209311,0.1930900802,0.2014469355,0.2168095897,0.2273396152,0.1974920185,0.1937456201,0.1974405572,0.2140700985,0.2035860728
603500,1400000US06037603500,6037603500,3217,0.2480778795,0.2360683367,0.2320975048,0.2326051059,0.247862057,0.2523764303,0.2364693137,0.2209111824,0.2207398818,0.2234985062,0.2375970699,0.2289394061
278102,1400000US06037278102,6037278102,2804,0.002605955782,0.02803735818,0.026790628,0.03670158724,-0.0124618397,-0.08972572856,-0.1088458374,0.03314168924,-0.08209680652,-0.03089482835,-0.119267774,-0.1702994787
137402,1400000US06037137402,6037137402,5673,0.3771110746,0.3849006138,0.3498694838,0.3810516475,0.361115686,0.3923361657,0.3988711441,0.4002965312,0.3623808108,0.400895439,0.3708419843,0.3906443403
403409,1400000US06037403409,6037403409,4150,0.3636723179,0.3927938805,0.3240904285,0.3554590649,0.3941975339,0.3789267178,0.3840057288,0.3901616909,0.3311530504,0.3632585997,0.4138721914,0.3765282667
